counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
CCc1nc2ncc(F)cn2c1C(=O)c1ccccc1Cl,CCc1nc2ncc(F)cn2c1C(=O)c1cc(Br)c(O)c(Br)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.539,7,303.72,3.32,0.697,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(c1cc(Br)c(O)c(Br)c1)c1c(CCl)nc2ncc(F)cn12,CCc1nc2ncc(F)cn2c1C(=O)c1cc(Br)c(O)c(Br)c1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.758,1,463.49,4.07,0.47,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCC(c1ccccc1)c1ccccn1,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.6,,240.35,3.17,0.798,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCC(c1ccccn1)c1ccc(Cl)cc1Cl,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,mmp0029_Rc1cccClcc1_to_Rc1cccClcc1Cl,halogen-walk,subtle,0.472,8,309.24,4.47,0.81,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)Cc1nn(Cc2nc3cc(Cl)ccc3s2)c(=O)c2ccccc12,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2ccccc12,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.699,1,385.83,3.34,0.582,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
FC(F)(c1ccccc1Cl)c1nnc2ccc(-c3ccncc3)nn12,FC(F)(c1ccc2ncccc2c1)c1nnc2ccc(-c3ccncc3)nn12,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.506,7,357.75,3.98,0.556,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1O[C@@H](CN2CCC(O)(c3ccc4c(c3)OCO4)CC2)CN1c1ccc(OCl)cc1,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.849,1,446.89,3.26,0.755,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSc1nc2cc(Cl)c(Oc3ccccc3Cl)cc2[nH]1,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.694,,325.22,5.38,0.657,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](N[C@@H]1C[C@H](c2ccccc2Cl)N(c2ccc(C(F)(F)F)cc2)C1=O)c1ccccc1,COc1cccc([C@H]2C[C@@H](N[C@H](C)c3ccccc3)C(=O)N2c2ccc(C(F)(F)F)cc2)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.593,7,458.91,6.56,0.469,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc([C@H]2C[C@@H](N[C@H](C)c3ccccc3)C(=O)N2c2ccc(Cl)cc2)c1,COc1cccc([C@H]2C[C@@H](N[C@H](C)c3ccccc3)C(=O)N2c2ccc(C(F)(F)F)cc2)c1,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.774,1,420.94,5.55,0.568,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(-c2nc(=O)n(CCCCl)nc2-c2ccc(OC)cc2)cc1,COc1ccc(-c2nc(=O)n(CC3CC3)nc2-c2ccc(OC)cc2)cc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.562,0 1 2,385.85,3.62,0.581,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](O)Cc1c(Cl)cccc1NC(=O)/C=C1\CCOc2cc(C(F)(F)F)ccc21,O=C(/C=C1\CCOc2cc(C(F)(F)F)ccc21)Nc1cccc2c1C[C@H](O)CC2,mmp0007_RC_to_RCl,halogen-walk,subtle,0.534,1 5 8 10 11,425.83,5.09,0.671,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(/C=C1\CCOc2cc(Cl)ccc21)Nc1cccc2c1C[C@H](O)CC2,O=C(/C=C1\CCOc2cc(C(F)(F)F)ccc21)Nc1cccc2c1C[C@H](O)CC2,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.725,1,369.85,3.99,0.787,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)n1ncc(OCc2ccc(COCl)cc2)c(Cl)c1=O,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.726,1,357.24,3.9,0.814,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCC2=C(CC1)c1ccccc1N(F)c1ccccc12,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,mmp0127_RC_to_RF,halogen-walk,subtle,0.644,1,294.37,4.66,0.652,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)S(=O)(=O)NC[C@H](C)c1ccc(-c2ccc(CCNS(=O)(=O)F)cc2)cc1,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(-c2ccc(CCNS(C)(=O)=O)cc2)cc1,mmp0127_RC_to_RF,halogen-walk,subtle,0.789,1,442.58,3.13,0.553,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)F,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,mmp0127_RC_to_RF,halogen-walk,subtle,0.61,1,318.43,4.03,0.732,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]1(CCC(=O)Cl)C[C@@H]2C[C@@H]2[C@@H]2[C@@H]1CC[C@@]1(C)[C@H]2CC[C@@]1(O)CCC(=O)O,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.421,0 1 2 3 6,396.96,4.62,0.642,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
N=C(NC(=N)N1CCCC1)Nc1ccc(OCl)cc1,CC(=O)O.N=C(NC(=N)N1CCCC1)Nc1ccc(OC(F)(F)F)cc1,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.613,1,281.75,2.19,0.494,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CC(=O)C=C(Cl)[C@@H](F)C[C@@H]1[C](F)[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](CCC)O[C@]12C(=O)O[C@H](C)OC(=O)OCC,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.457,0 1 2 3 5 6 8 9 12,578.03,4.84,0.209,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCF)O1,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,mmp0127_RC_to_RF,halogen-walk,subtle,0.906,1,572.57,4.16,0.37,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@H]1C[C@@](Cn2cccn2)(C(=O)O)N(C(=O)c2ccc(C(C)(C)Cl)c(OC)c2)[C@H]1c1nccs1,COC[C@H]1C[C@@](Cn2cccn2)(C(=O)O)N(C(=O)c2ccc(C(C)(C)C)c(OC)c2)[C@H]1c1nccs1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.856,1,533.05,4.2,0.412,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)F)CC12CNC2,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,mmp0127_RC_to_RF,halogen-walk,subtle,0.674,0 1 3,407.38,1.13,0.732,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3F)cs2)cc2ccccc21,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,mmp0103_Rc1ccccc1Cl_to_Rc1ccccc1F,halogen-walk,subtle,0.738,7,395.42,4.24,0.529,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2Cl)cc1,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.556,1,329.83,3.5,0.871,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(CNC(=O)c1ccc(C2=NO[C@](Cl)(c3cc(Cl)cc(C(F)(F)F)c3)C2)c2ccccc12)NCC(F)(F)F,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.724,1,592.32,6.14,0.267,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCl)c1ccc(C2=NO[C@@](c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12,O=C(CNC(=O)c1ccc(C2=NO[C@@](c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,mmp0007_RC_to_RCl,halogen-walk,subtle,0.732,1,521.24,6.98,0.299,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)c1ccc2c(c1)CCCC(c1ccccc1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,mmp0002_Rc1cccClcc1_to_Rc1ccccc1,halogen-walk,subtle,0.72,,485.6,6.49,0.396,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(O)c(F)cc1S(=O)(=O)O,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,mmp0127_RC_to_RF,halogen-walk,subtle,0.404,1,222.19,0.79,0.722,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1Cl)N1CCCC1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.64,7,400.99,5.48,0.524,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)NCCCCl,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.469,0 1 2 3 4,388.98,4.95,0.388,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1F)N1CCCC1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl.O,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.632,7,384.54,4.97,0.575,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(Cl)C=C2,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,mmp0007_RC_to_RCl,halogen-walk,subtle,0.679,1,348.79,2.22,0.816,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
NC(=O)C(CCN1CCN2CCCC2C1)(c1ccccc1)c1ccccc1Cl,NC(=O)C(CCN1CCN2CCCC2C1)(c1ccccc1)c1ccccc1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.724,7,397.95,3.28,0.813,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(C(=O)Nc2c(F)cncc2Cl)cc1OC1CCCC1,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1,mmp0022_RCl_to_RF,halogen-walk,subtle,0.781,1,364.8,4.46,0.851,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(F)c1NC(=O)/C=C1\SCC(=O)N1C,Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,mmp0022_RCl_to_RF,halogen-walk,subtle,0.662,1,280.32,2.12,0.844,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Oc1c(Cl)cccc1Cc1c[nH]cn1,OCc1cccc(Cc2c[nH]cn2)c1O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.596,1,208.65,2.36,0.796,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)c1cc(C(C)(C)C)c2oc(Cl)cc(=O)c2c1,CC(C)(C)c1cc(C(C)(C)C)c2oc(C(=O)O)cc(=O)c2c1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.545,1,292.81,5.04,0.681,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)c1cc(C(C)(C)F)c2oc(C(=O)O)cc(=O)c2c1,CC(C)(C)c1cc(C(C)(C)C)c2oc(C(=O)O)cc(=O)c2c1,mmp0127_RC_to_RF,halogen-walk,subtle,0.765,1,306.33,3.99,0.91,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)Nc1nc2cc(C(=O)c3ccccc3Cl)ccc2[nH]1,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.587,7,329.74,3.63,0.719,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)Nc1nc2cc(F)ccc2[nH]1,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,mmp0127_RC_to_RF,halogen-walk,subtle,0.619,1,209.18,1.88,0.753,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(C)c1NC(=O)CN1CCN(CCl)CC1,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.521,1,295.81,2.06,0.682,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(Cl)c1ccc2c(c1)Cc1ccccc1-2,CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,mmp0007_RC_to_RCl,halogen-walk,subtle,0.611,1,228.72,4.56,0.536,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(C(C)C(=O)O)ccc1-c1ccccc1F,CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.4,1 2 3 4 5 6 7 12,258.29,3.99,0.903,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccccc1,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,mmp0095_Rc1cccFcc1_to_Rc1ccccc1,halogen-walk,subtle,0.785,,353.38,1.42,0.554,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1c(C(=O)c2ccccc2Cl)cnn1-c1ccc(F)cc1,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.448,7,315.74,3.48,0.753,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(CCCl)C2CN(CC3CC3)CC1CN(CC1CC1)C2,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.444,0 1 2 4,310.91,3.31,0.695,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4Cl)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.802,7,618.13,2.73,0.414,44,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Fc1ccc(-c2ccccc2NCl)cc1Cl,CN1CC[C@@H](COC(=O)Nc2ccccc2-c2ccc(F)c(Cl)c2)C1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.423,1,256.11,4.71,0.767,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[CH]CCOCl)n2)o1,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.621,0 1 2 3 4,428.86,3.05,0.4,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(SCc1ccccc1)c1ccccc1Cl,O=C(SCc1ccccc1)c1ccccc1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.49,7,262.76,4.41,0.815,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(SCc1ccccc1F)c1ccccc1,O=C(SCc1ccccc1)c1ccccc1,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.49,7,246.31,3.9,0.817,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(CC)[C@@H](Cl)NS(=O)(=O)c1ccc(Cl)s1,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.596,1,316.27,3.68,0.643,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ccc(S(=O)(=O)c2ccc(N)cc2S(=O)(=O)NF)cc1,CC(=O)NS(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1,mmp0127_RC_to_RF,halogen-walk,subtle,0.648,1,345.38,0.85,0.556,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2ncnc(Nc3ccc(F)c(F)c3)c2cc1OCCCN1CCOCC1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,mmp0022_RCl_to_RF,halogen-walk,subtle,0.822,1,430.46,3.76,0.546,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCl,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.678,1,382.22,4.79,0.621,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N(CCl)C(C)(C)C)n2)c1,CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.565,0 1 2 4 7 8 9,548.08,5.84,0.267,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3Cl)c(N3C[C@@H](C)CC3(C)C)n2)c1,CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.808,7,574.12,6.32,0.339,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)[C@H](CCl)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.694,1,442.9,1.19,0.433,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(Cl)CCCSc1c2ccccc2nn1Cc1ccccc1,CN(C)CCCSc1c2ccccc2nn1Cc1ccccc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.828,1,345.9,4.65,0.353,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N(CCl)CCCN)c3n2)COC1,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.557,0 1 2 4 7 11 15,465.99,4.34,0.292,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1Cl,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,mmp0001_RCFFF_to_RCl,halogen-walk,moderate,0.687,1,392.86,3.08,0.72,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H]1[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@]2(CO2)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@H](C)[C@H]1O[C@H]1C[C@H](OCl)[C@@H](O)[C@H](C)O1,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,mmp0007_RC_to_RCl,halogen-walk,subtle,0.853,1,708.29,2.43,0.273,48,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CCCNC(=O)c1ccc(Cl)cc1)CCOCl,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.408,0 1 2 3 4 6,305.21,2.56,0.751,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCCCN1CCOCC1)c1ccc(F)cc1,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,mmp0022_RCl_to_RF,halogen-walk,subtle,0.724,1,266.32,1.28,0.816,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCCCN1CCOCC1)c1ccccc1Cl,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.561,7,282.77,1.79,0.837,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(OCC(COC(=O)c1ccccc1F)OC(=O)c1ccccc1)c1ccccc1,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1,mmp0065_Rc1ccccc1_to_Rc1ccccc1F,halogen-walk,subtle,0.698,7,422.41,4.07,0.402,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN=C(NCl)N/N=C/c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,C(=N\NC1=NCCN1)/c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,mmp0007_RC_to_RCl,halogen-walk,subtle,0.7,0 1 2 4 6,420.91,2.53,0.171,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=NCl)N/N=C/c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,C(=N\NC1=NCCN1)/c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,mmp0007_RC_to_RCl,halogen-walk,subtle,0.7,0 1 2 4 6,420.91,2.53,0.225,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(CCN(Cl)CCN1CCNC1=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.463,0 1 2 3 4 5 6 7 8 9 11 12 13 14,463.38,5.4,0.455,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3Cl)c3ccc(Cl)cc23)CC1,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.656,7,457.41,5.14,0.576,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[CH][C@@](O)(c1ccccc1)[C@H](C)CN(Cl)C(=O)[C@@H]1CN(C(C)(C)C)C[C@H]1c1ccc(F)cc1F,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,mmp0007_RC_to_RCl,halogen-walk,subtle,0.411,0 1 2 4 7 8 11 12 13 17 18 19 23 24 31,492.03,5.51,0.519,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1Cl,C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1,mmp0012_Rc1ccccc1_to_Rc1ccccc1Cl,halogen-walk,subtle,0.69,7,505.05,5.43,0.605,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
