counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
C[C@@H](N[P@](=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1)C(=O)O,CCOC(=O)[C@H](C)N[P@](=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.843,,478.38,2.43,0.387,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)c1ccc(NC[C@@H]2CNc3[nH]c(N)nc(=O)c3N2)cc1)C(=O)O,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.753,,387.4,-0.13,0.356,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ncccn1,OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.59,6,288.74,1.37,0.895,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ncccn1,Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ccc(-c2cnccn2)cn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.593,6,362.31,2.7,0.771,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1)C(=O)O,CCC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.769,,519.25,1.73,0.413,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1OC[C@@H](n2cnc(N)nc2=O)O1)Oc1ccc(Br)cc1,CCC[C@H](C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1OC[C@@H](n2ccc(N)nc2=O)O1)Oc1ccc(Br)cc1,mmp0125_Rn1cccNnc1eqO_to_Rn1cncNnc1eqO,other,subtle,0.766,3,590.37,2.77,0.275,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.509,,304.73,3.42,0.86,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(c1ncccn1)N1CCN(Cc2ccccc2)CC1,O=C(c1ccccn1)N1CCN(Cc2ccccc2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.621,6,282.35,1.43,0.854,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C(=O)OC[C@@]1(CCl)O[C@@H](n2cnc(N)nc2=O)[C@H](F)[C@@H]1OC(=O)C(C)C,CC(C)C(=O)OC[C@@]1(CCl)O[C@@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1OC(=O)C(C)C,mmp0125_Rn1cccNnc1eqO_to_Rn1cncNnc1eqO,other,subtle,0.679,3,434.85,0.83,0.488,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ncccn3)c2)CC1,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.674,6,388.43,3.77,0.731,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Fc1ccc2nc(CCC#Cc3ncccn3)cn2c1,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.662,6,266.28,2.25,0.668,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ncccn1,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\C(=O)O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.6,6,293.41,3.54,0.844,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCN(Cc1ccccc1)c1ncccn1,CN(C)CCN(Cc1ccccc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.577,6,256.35,2.04,0.792,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2c(c1)c(CC(=O)N[C@H](C)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.787,,428.87,3.43,0.626,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=P(O)(O)C(Cc1ncccn1)P(=O)(O)O,O=P(O)(O)C(Cc1ccccn1)P(=O)(O)O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.442,6,268.1,-0.3,0.545,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](N[C@H](C)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.564,,320.34,0.48,0.728,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(Cc1ccccc1)[C@H](C)C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.451,0 1 2 3 4 5 7 10 13 14 16 17 20,440.54,3.03,0.493,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ncccn3)CC[C@H]2C)c1,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.711,6,403.49,3.56,0.648,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ncccn1,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.561,6,320.23,3.32,0.846,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.689,,281.31,3.04,0.94,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N([C@@H]1[CH]CCC1)[C@H](C)C(=O)O,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.438,0 1 2 3 4 5 7 10 11 14 15,389.47,2.11,0.566,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[CH][C@@H]([C@@H](/C=C/c1ccc(-c2cccc(F)c2)cn1)[C@H]1[CH]C[C@H](NC(=O)OCC)CC1)[C@H](C)C(=O)O,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1.O=S(=O)(O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.43,0 1 2 3 4 5 6 7 8 10 12 13 15 16 19 22 24 26 27 30 33,494.61,6.2,0.411,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](NC(=O)c1ccc(CC[C@H]2CNc3nc(N)[nH]c(=O)c3C2)cc1)C(=O)O,Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.733,,385.42,0.77,0.493,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[2H]C[C@@H]1CCC[C@H](C[2H])N1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](Cc1cn(C(=O)OC)c2ccccc12)C(=O)N[C@H](C)C(=O)O,[2H]C[C@@H]1CCC[C@H](C[2H])N1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](Cc1cn(C(=O)OC)c2ccccc12)C(=O)N[C@H](CCCC)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.811,,601.74,3.65,0.341,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](N[C@H](C)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21,CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.597,,312.37,0.68,0.689,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ncccn2)c(C)n1,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.736,6,393.42,3.0,0.692,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(c1cccc(F)c1-c1ncccn1)N1C[C@H]2C[C@@H](Oc3ncccn3)[C@@H]1C2,O=C(c1cccc(F)c1-c1ncccn1)N1C[C@H]2C[C@@H](Oc3ccc(C(F)(F)F)cn3)[C@@H]1C2,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.706,6,391.41,2.75,0.68,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1ncccn1)[C@H](CC1CCCC1)n1cnc(C(F)(F)F)c1,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.605,6,353.35,3.45,0.894,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1cccc(Nc2ncccn2)c1)[C@H]1CCCNC1,NC(=O)c1cnc(Nc2cccc(NC(=O)[C@H]3CCCNC3)c2)cc1NCc1cc(F)cc(F)c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.475,6,297.36,2.16,0.806,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCOC(C)(c1ccccc1)c1ncccn1,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.589,6,271.36,2.32,0.808,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ncccn4)C3)c2)n1,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.658,6,433.56,3.79,0.553,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(F)cc2nc3c(c4c2c1CC[C@@H]4N)Cn1c-3cc([C@H](C)C(=O)O)c(C)c1=O,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3.CS(=O)(=O)O.O.O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.53,1 2 3 4 5,407.45,3.32,0.531,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ncccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.75,6,387.47,4.03,0.54,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H]1CCCc2nc3c(F)cc(-c4nc(Nc5ncccn5)ncc4F)cc3n21,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)[C@H](C)CCC6)n3)nc2)CC1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.602,6,393.4,4.2,0.562,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc2cnccc2n1Cc1ccc(S(=O)(=O)N(C)[C@H](C)C(=O)O)cc1,CCOC(=O)[C@H](CC(C)C)N(C)S(=O)(=O)c1ccc(Cn2c(C)nc3cnccc32)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.686,,388.45,1.88,0.691,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.627,,334.4,4.34,0.719,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]1(c2ncccn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1,C[C@]1(c2ccc(Cl)cn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.735,6,541.61,4.34,0.365,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[O-][n+]1ccccc1SSc1ncccn1,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.615,6,237.31,1.91,0.353,15,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.632,,322.39,4.1,0.785,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S)c1ccc(O)cc1,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(O)cc1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.57,1 2 3 4 5 10,467.5,-1.93,0.161,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(Nc2nc(C[C@H](C)C(=O)O)ccc2F)n[nH]1,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.426,1 2 3 4 5,278.29,2.26,0.78,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@H]1CN(C(=O)[C@]2(F)CN(C3CCCC3)C[C@H]2c2ccc(OC)cc2)C[C@@H]1c1ccc(C(F)(F)F)cc1N(C)CC[C@H](C)C(=O)O,COC[C@H]1CN(C(=O)[C@]2(F)CN(C3CCCC3)C[C@H]2c2ccc(OC)cc2)C[C@@H]1c1ccc(C(F)(F)F)cc1N1CCC(C(=O)O)CC1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.636,0 1 2 3 4 5 6 7 9,677.78,6.2,0.268,48,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ncccn3)s2)nn1,Cl.O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.781,6,572.57,3.94,0.241,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Cc1ccc(C2(C(F)(F)F)CC2)cc1)Nc1ccn(Cc2ncccn2)n1,N#Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(C4(C(F)(F)F)CC4)cc3)n2)nc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.618,6,401.39,3.5,0.686,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(/C=N\O)cc3)C[C@@]21C,CCNC(=O)O/N=C/c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@]3(COC)OC)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.752,,449.59,5.43,0.37,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ncccn1)[C@@H](C)O)B(O)O,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.474,6,338.17,-1.5,0.363,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c([C@H](C)C(=O)O)cc2n(c1=O)Cc1cc3cc(O)ccc3nc1-2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.474,1 2 3 4 5,336.35,2.63,0.587,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2nn([C@H]3CC[C@](C)(O)CC3)cc2cc1NC(=O)c1ncccn1,COc1cc2nn([C@H]3CC[C@](C)(O)CC3)cc2cc1NC(=O)c1cccc(C)[n+]1[O-],mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.621,6,381.44,2.95,0.72,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](N[C@H](C)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.436,,258.27,-0.49,0.614,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
[O-][S+](Cc1ncccn1)c1nc2cc(-n3cccc3)ccc2[nH]1,COc1ccnc(C[S+]([O-])c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.605,6,323.38,2.45,0.585,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(OCc2cccc(-c3c(C)cc(OCCCS(C)(=O)=O)cc3C)c2)ncc1[CH][C@H](C)C(=O)O,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.578,0 1 2 3 4 5 10,524.66,5.34,0.319,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc(C[CH][C@H](C)C(=O)O)ccn2)c1,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2cc3c(cn2)[C@H]2[C@@H](C3)[C@@H]2C(=O)O)c1,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.535,0 1 2 3 4 5 6,524.66,5.23,0.306,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.453,1 2 3 4 5 10,354.38,0.37,0.504,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1ccc(Nc2ncccn2)cc1,CCCCc1ccc(Nc2ncccc2C(=O)O)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.484,6,227.31,3.56,0.848,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H]1[C@H](NC(=O)/C=N\O)C(=O)N1OCC(=O)OCC(=O)OC(C)(C)C,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.505,,359.34,-1.02,0.193,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cnc(-c2cnc(NCCNc3ncccn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.682,6,441.33,4.46,0.364,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CS(=O)(=O)Nc1ccc2[nH]c(C(=O)N3CCN(c4ncccn4)CC3)cc2c1,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1.CS(=O)(=O)O,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.637,6,400.46,1.29,0.683,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ncccn2)cc1Cl,Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ccccn2)cc1Cl,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.704,6,427.38,3.81,0.333,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)S(=O)(=O)n1c(N)nc2ccc(/C=N\O)cc21,CC(C)S(=O)(=O)n1c(N)nc2ccc(C(=NO)c3ccccc3)cc21,mmp0086_RCeqNO_to_RCeqNO,other,subtle,0.5,,282.32,1.01,0.496,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccsc1CNCC[C@@]1(c2ncccn2)CCOC2(CCCC2)C1,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.697,6,387.55,4.09,0.725,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ncccn2)c2nc(C3CC3)[nH]c2c1,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.831,6,438.49,4.18,0.423,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.576,,306.32,0.48,0.73,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N([C@H](C)C(=O)O)[C@@H]1S,CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.488,1 2 3 4 5 10,352.41,0.9,0.501,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(C(=O)Nc2cc(Nc3ccc4c(C=Cc5ncccn5)n[nH]c4c3)ccc2F)n(C)n1,Cc1cc(C(=O)Nc2cc(Nc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)ccc2F)n(C)n1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.782,6,468.5,4.7,0.333,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1ncn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O,mmp0125_Rn1cccNnc1eqO_to_Rn1cncNnc1eqO,other,subtle,0.547,3,280.18,-2.27,0.421,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,mmp0112_Rc1ccccn1_to_Rc1ncccn1,other,subtle,0.667,6,328.39,2.4,0.762,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C(=CC)CC[C@H](C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(C6=CC[C@@](CF)(C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,mmp0128_RCCCeqOO_to_RCHCCeqOO,other,subtle,0.636,0 1 2 3 4 5 10 12 14 15 20 25 26 29 38 39,711.11,8.7,0.221,50,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
