counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1cccs1,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.649,5,355.8,0.77,0.69,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)c1ccc(C(=O)N(C)CCN2CCN(c3cccs3)CC2)cc1,CC(C)c1ccc(C(=O)N(C)CCN2CCN(c3cccc4ccoc34)CC2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.547,5,371.55,3.77,0.773,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1OC(CO)CN1c1cccs1,Cc1cccc(N2CC(CO)OC2=O)c1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.417,5,199.23,1.07,0.775,13,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(OC)cc(N(CCc2cccc(C)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.649,2 3 4 5 6 7 8,479.58,5.74,0.283,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1c2ccccc2N(CC2CC2)c2ccccc2S1(=O)=O,CC(Cc1ccccc1)N(C)CCCN1c2ccccc2N(C)S(=O)(=O)c2ccccc21,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.45,2 3 4,314.41,3.37,0.853,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CCCc2cc3c(c(NC(=O)NS(=O)(=O)c4ccn(C(C)C)n4)c2)CCC3)c1,CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.5,0 1 2 3 4 5 6 7 8 9,480.63,4.95,0.477,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1NC(=O)C(Cc2ccc(Oc3cccs3)cc2)S1,COC(=O)/C(=C/c1cc(OC)cc(OC)c1)c1ccc(Oc2ccc(CC3SC(=O)NC3=O)cc2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.414,5,305.38,3.43,0.94,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1NC(=O)C(Cc2ccc(Oc3ccc(CC4CC4)cc3)cc2)S1,COC(=O)/C(=C/c1cc(OC)cc(OC)c1)c1ccc(Oc2ccc(CC3SC(=O)NC3=O)cc2)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.481,2 3 4,353.44,4.33,0.84,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cnc(Nc2ccc(OCCN3CCCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,mmp0025_RN1CCCC1_to_RN1CCCCC1,scaffold-hop,subtle,0.956,4,538.72,5.21,0.323,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(Cc1cccs1)C(=O)O[C@@H]1C[C@H]2C(=O)N[C@]3(C(=O)NS(=O)(=O)C4CC4)C[C@H]3/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N2C1,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.647,0 1 2 3 4 5 6 8,721.9,3.18,0.357,49,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](NC(=O)CCc1nc2cccnc2n1Cc1ccc(OCCc2ccccc2)cc1)c1ccc(Cl)cc1,C[C@H](NC(=O)CCc1nc2cccnc2n1Cc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)cc1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.724,2 3 4 5 6 7 8,539.08,6.56,0.207,39,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)NCC(O)COc1ccccc1-c1ccccc1,CC(C)NCC(O)COc1ccccc1C1C[C@@H]2CC[C@H]1C2,mmp0004_RC1CCCCC1_to_Rc1ccccc1,scaffold-hop,subtle,0.421,,285.39,3.09,0.821,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OC(COc1ccccc1C1C[C@@H]2CC[C@H]1C2)CC1CC1,CC(C)NCC(O)COc1ccccc1C1C[C@@H]2CC[C@H]1C2,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.667,2 3 4,286.42,4.13,0.852,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCc1c(OC(=O)NCCC(CCC2CC2)N2CCCCC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC,C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC.Cl,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.624,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14,640.78,5.33,0.167,47,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4ccccn4)C3)[C@H](C)[C@H]12,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.653,6,432.5,0.64,0.482,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(CC1CC1)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.754,2 3 4,511.75,7.23,0.285,38,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1nc2cc(Sc3ccccc3)ccc2[nH]1)OCC1CC1,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.689,2 3 4,339.42,4.67,0.709,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)CN1CCN(C(=O)C=Cc2cccs2)CC1,COc1cc(/C=C/C(=O)N2CCN(CC(=O)O)CC2)cc(OC)c1OC,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.464,5,280.35,0.99,0.836,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(/C=C/C(=O)NCCN2CCCCC2)cc(OC)c1OC,COc1cc(/C=C/C(=O)N2CCN(CC(=O)O)CC2)cc(OC)c1OC,mmp0123_RCCNCCCC_to_RCCN1CCCCC1,scaffold-hop,subtle,0.41,0 1 2 3 4 5 6 7 8,348.44,2.33,0.731,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)Nc1nc2ccc(OCCCC3CC3)cc2s1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.696,2 3 4,306.39,4.04,0.818,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC(=O)Nc1nc2ccc(OCc3ccccc3)cc2s1,CCCOc1ccc2nc(NC(=O)OC)sc2c1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.643,1 2 3 4 5 6,314.37,4.05,0.789,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)N(CCCO/N=C1\CCCC\C1=C/c1ccc(Cl)cc1)CCc1ccccc1,CC(C)N(CCCO/N=C1\CCCC\C1=C/c1ccc(Cl)cc1)C(C)C,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.655,3 4 5 6 7 8,439.04,7.01,0.294,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Clc1ccc(/C=C2\CCCC\C2=N/OCCCN2CCCCC2)cc1,CC(C)N(CCCO/N=C1\CCCC\C1=C/c1ccc(Cl)cc1)C(C)C,mmp0106_RNCCCC_to_RN1CCCCC1,scaffold-hop,subtle,0.615,1 2 3 4 5 6,360.93,5.55,0.491,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(=O)oc2cc(O)c(OCCC3CC3)cc12,Cc1cc(=O)oc2cc(O)c(OCC(=O)O)cc12,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.6,2 3 4,260.29,2.99,0.858,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCO[C@H]1CC[C@H](N(CCCCc2ccccc2)C(=O)Nc2ncc(SCC(=O)O)s2)CC1,CCCO[C@H]1CC[C@H](N(C(=O)Nc2ncc(SCC(=O)O)s2)C2CCCCC2)CC1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.557,0 1 2 3 4 5 6 7 8 9,505.71,5.91,0.26,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(NC(=O)N2CCCCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,Cc1nc(NC(=O)N2CCC(C)(C)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1.Cl.O,mmp0106_RNCCCC_to_RN1CCCCC1,scaffold-hop,subtle,0.677,4,392.46,4.0,0.725,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1nc(NC(=O)NC(=O)C(C)(C)CCC2CC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,Cc1nc(NC(=O)N2CCC(C)(C)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1.Cl.O,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.54,0 1 2 3 4 5 6 7 8 9 10,462.55,4.84,0.495,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(Cc2c[n+](C)c3n(c2=O)C(C)CCC3)c1,CCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.42,2 3 4 5 6 7 8,283.4,2.47,0.778,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1CCCc2n1c(=O)c(CC1CC1)c[n+]2C,CCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.478,2 3 4,233.33,1.52,0.711,17,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCN(CCN(C)C(=O)C(O)(c2ccccc2)c2cccs2)CC1,CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1ccccc1)c1cccs1,mmp0021_RNCC_to_RN1CCNCCC1,scaffold-hop,obvious,0.564,4 5,373.52,1.69,0.837,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1cccs1)c1cccs1,CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1ccccc1)c1cccs1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.738,12,365.54,2.74,0.8,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)c1ccccc1,C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.496,1 2 3 4 5 6,395.5,5.5,0.606,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN/C(=C/[N+](=O)[O-])NCCSCc1ccc(CNCC(C)Cc2ccc(F)cc2)o1,CN/C(=C/[N+](=O)[O-])NCCSCc1ccc(CNC2C3CC4C(C3)C42)o1,mmp0109_RC1CC1_to_Rc1cccFcc1,scaffold-hop,obvious,0.51,0 1 2 3 4 5 6 7 8 9 10,436.55,3.5,0.237,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2CC1CC1,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(NC(=O)CO)c1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.56,,397.91,3.97,0.683,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NC1CCN(Cc2ccccc2)CC1)c1cccs1,COc1cc2[nH]nnc2cc1C(=O)NC1CCN(Cc2ccccc2)CC1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.433,5,300.43,3.14,0.941,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCc1nc2ccccc2c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Na+],mmp0083_RC1CC1_to_RCC,scaffold-hop,subtle,0.663,1 2,408.45,2.87,0.598,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)C[C@@H]1OB([C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H]2CCN2c2ccc(F)cc2F)OC1=O,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H]1CCN1c1ccc(F)cc1F)B1OC(=O)[C@H](CC(=O)O)O1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.755,1 2 3 4 5 6,515.28,0.83,0.397,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(NCC1CC1)Oc1ccc(-c2ccccc2)cc1,CNC(=O)Oc1ccc(-c2ccccc2)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.547,2 3 4,267.33,3.85,0.913,20,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(Nc2cc(Cl)nc(SCC3CC3)n2)c1C,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.653,2 3 4,319.86,4.99,0.478,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1c(CC2CC2)cccc1Nc1cc(Cl)nc(SCC(=O)O)n1,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.641,2 3 4,363.87,4.31,0.433,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(O)CSc1nc(Cl)cc(Nc2ccccn2)n1,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.527,6,296.74,2.45,0.498,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccccc2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,mmp0004_RC1CCCCC1_to_Rc1ccccc1,scaffold-hop,subtle,0.708,,540.47,6.52,0.353,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]1(C(N)=O)c1cccs1,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.513,1 2 3 4 5 7 11 12,536.11,4.24,0.444,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(CCc1ccccc1)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.77,2 3 4 5 6 7 8,652.64,6.92,0.213,45,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1NC(=O)C(Cc2ccc(C(=O)CCc3nc(-c4ccccc4)oc3CC3CC3)cc2)S1,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.685,2 3 4,460.56,5.0,0.452,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1nc(Cl)c(CCc2ccccc2)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.747,2 3 4 5 6 7 8,497.05,6.56,0.237,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OCc1c(Cl)nc(CCCCC2CC2)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.759,2 3 4,462.99,5.05,0.322,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C](C)[C@H](CC[CH][C@@]3(C)CC=C(c4ccc(C(=O)O)cc4)C(C)(C)[C@@H]3CCCC3CC3)[C@@H]12,C=C(C)[C@@H]1CC[C@]2(NCCN3CCS(=O)(=O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.481,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 24 27 32 33,719.09,9.05,0.176,51,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1c1ccccc1,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1,mmp0004_RC1CCCCC1_to_Rc1ccccc1,scaffold-hop,subtle,0.667,,553.78,5.33,0.342,37,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCCCc1nc(C)n(Cc2sccc2C(=O)OC)c(=O)c1Cc1ccc(-c2cccs2)cc1,CCCCc1nc(C)n(Cc2sccc2C(=O)OC)c(=O)c1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.664,5,492.67,6.11,0.265,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CNCCC[C@H](NC(=O)c1ccc(-n2ccnn2)cc1)C(=O)N1CCN(C)CC1,CN1CCN(C(=O)[C@H](CCCN[C@@H]2C[C@H]2c2ccc(F)cc2)NC(=O)c2ccc(-n3ccnn3)cc2)CC1,mmp0110_RC1CC1_to_RCeqC,scaffold-hop,subtle,0.631,1 2,411.51,0.65,0.589,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CCN1CCCCC1)C(=O)[C@H](CCCN[C@@H]1C[C@H]1c1ccc(F)cc1)NC(=O)c1ccc(-n2ccnn2)cc1,CN1CCN(C(=O)[C@H](CCCN[C@@H]2C[C@H]2c2ccc(F)cc2)NC(=O)c2ccc(-n3ccnn3)cc2)CC1,mmp0053_RNCC_to_RN1CCCCC1,scaffold-hop,moderate,0.647,0 1 2 3 4 5 6 7 8 10,561.71,3.38,0.311,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@@H](C)C(=O)OCc1cccs1,CC(=O)SC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@@H](C)C(=O)OCc1ccccc1,mmp0027_RCc1ccccc1_to_RCc1cccs1,scaffold-hop,subtle,0.725,6,449.55,3.16,0.588,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
c1ccc(-c2coc3c(-c4ccccc4)cccc23)cc1,CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.509,1 2 3 4 5 6,270.33,5.77,0.451,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN[C@H](Cc1ccccn1)C(=O)N[C@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)C(C)C,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.491,0 1 2 3 4 5 6 7 9 12,452.64,3.36,0.544,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@@H](C)NCc1ccccn1,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,mmp0032_Rc1ccccc1_to_Rc1ccccn1,scaffold-hop,subtle,0.504,0 1 2 3 4 5 6 7 8 10,452.64,3.71,0.541,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)c1cccc([C@H](C)C2CCC2)c1O,CC(C)c1cccc([C@H](C)C2CC2)c1O,mmp0108_RC1CC1_to_RC1CCC1,scaffold-hop,subtle,0.842,3,218.34,4.42,0.796,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(CCc1ccccc1)S(=O)(=O)n1c(N)nc2ccc(/C(=N/O)c3ccccc3)cc21,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=N/O)c3ccccc3)cc21,mmp0117_RC_to_RCCc1ccccc1,scaffold-hop,obvious,0.705,2 3 4 5 6 7 8,448.55,4.04,0.252,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)N[C@H](C)C[C@H](CCC1CC1)C(=O)Nc1cc(-c2cnn3c2CC(C)(C)C3)c(Cl)cn1,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.513,0 1 2 3 4 5 7 10 12 13 16 19 20,472.03,4.84,0.547,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(CC2CC2)[nH]c1/C=C1\C(=O)Nc2ccccc21,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.603,2 3 4,278.36,3.77,0.825,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(Cc2cc(=O)oc3c(C)c4oc(C)cc4cc23)c1,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.457,2 3 4 5 6 7 8,318.37,5.06,0.485,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C(C=Cc1cccs1)Nc1ccccc1C(=O)O,C#CCOc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.402,5,273.31,3.1,0.841,19,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(C)CCOc1ccc(C(=C(c2ccccc2)c2ccccc2)c2cccc(O)c2)cc1,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,mmp0060_RCC_to_Rc1ccccc1,scaffold-hop,obvious,0.706,8 11 12 17 18 23,435.57,6.34,0.328,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cccc(CN(C)n2cc(-c3ccccc3)c3ccccc32)c1,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,mmp0077_RC_to_RCc1ccccCc1,scaffold-hop,obvious,0.565,2 3 4 5 6 7 8,326.44,5.38,0.488,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@H](NC(=O)[CH]N(C[CH]CCCCC1CC1)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.507,0 1 2 3 4 5 6 7 8 9 11 14 17 18 23 26 27 30 31 32 36 37 38 43 47 48,721.94,3.98,0.109,52,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC(C)CC1CC1,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,mmp0008_RC_to_RCC1CC1,scaffold-hop,moderate,0.803,0 1 2 3 4 6,721.94,3.47,0.199,52,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC[C@H](c1cccs1)[C@@H](CC)c1ccc(O)cc1,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,mmp0005_Rc1ccccc1_to_Rc1cccs1,scaffold-hop,subtle,0.575,5,260.4,5.14,0.789,18,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
