counterfeit_smiles,parent_smiles,rule_name,category,difficulty,similarity_to_parent,edited_atoms,mw,logp,qed,heavy_atoms,citation
Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(OP(=O)(O)O)n2)n[nH]1,Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(Cl)ccc4F)C3)n2)n[nH]1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.514,2 3 4 5,384.31,1.66,0.548,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(OP(=O)(O)O)ccc4F)C3)n2)n[nH]1,Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(Cl)ccc4F)C3)n2)n[nH]1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.776,1 2 3 4 5,591.51,3.09,0.27,41,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O,CS(=O)(=O)O.O.O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.419,3,223.27,0.74,0.615,16,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OP(=O)(O)O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.586,2 3 4 5,408.39,-0.02,0.156,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCN(C)CCOC(C)(c1ccccc1)c1ccccn1,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.586,2 3 4 5 6 7,355.53,3.64,0.615,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCC(CO)Nc1nc(-c2ccc(F)cc2C)c2ccc(=O)n(-c3c(F)cccc3F)c2n1,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.839,2 3,466.46,4.52,0.392,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C(C)CCO)[nH]c2c1,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.617,0 1 2 3 5,469.55,4.39,0.323,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC[C@H]1[C@H]([C@@H]2CC[C@H]([C@H](C)CCC(=O)O)[C@@]2(C)[CH]O)[C@H](O)C[C@@H]2C[C@H](O)CC[C@@]21C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.442,2 3 4 5 11 16 17 20 21 22 23 25 26 27 28 29 30 31 32,467.62,3.78,0.4,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1cc2c(-c3ccccc3F)nc(NCCO)nc2s1,Cc1cc2c(-c3ccccc3F)nc(N3CCNCC3)nc2s1.Cl.O,mmp0067_RNCCCC_to_RNCCO,bioisostere,subtle,0.453,1 2 3 4,303.36,3.21,0.777,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CCO)c1nc(-c2ccccc2F)c2cc(C)sc2n1,Cc1cc2c(-c3ccccc3F)nc(N3CCNCC3)nc2s1.Cl.O,mmp0020_RNCCCC_to_RNCCCCO,bioisostere,subtle,0.438,1 2 3 4 5 6,331.42,3.62,0.776,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C(CN(C)O)[C@](Cc1ccccc1)(OC(=O)CC)c1ccccc1,C=C(CN(C)C)[C@](Cc1ccccc1)(OC(=O)CC)c1ccccc1,mmp0097_RC_to_RO,bioisostere,subtle,0.81,1,339.44,3.96,0.449,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=P(O)(O)Oc1ccc(-c2ccc(-c3cn[nH]c3)cc2O)nn1,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1.Cl,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.538,2 3 4 5,334.23,1.71,0.528,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(CO)NC(C)(C)CCOc1ccc(-c2ccc(-c3cn[nH]c3)cc2O)nn1,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1.Cl,mmp0058_RC_to_RCO,bioisostere,subtle,0.462,0 1 2 3 4 5 6 7 8 9 10,411.51,3.15,0.427,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(C)(C)NC(=O)CN1CCC(CNC(=O)c2cc(F)cc(OP(=O)(O)O)c2)CC1,CC(C)(C)NC(=O)CN1CCC(CNC(=O)c2cc(F)cc(Cl)c2)CC1,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.667,1 2 3 4 5,445.43,1.65,0.47,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NC(Cc1ccccc1)N2,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,mmp0088_RCFFF_to_RSCC,bioisostere,subtle,0.608,1 2 3,413.55,1.72,0.642,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](Nc1c(-c2c(F)cc(OP(=O)(O)O)cc2F)c(Cl)nc2ncnn12)C(F)(F)F,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.651,2 3 4 5,473.68,3.56,0.292,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCc1c(C)cccc1Nc1cc(Cl)nc(SCC(=O)NCCO)n1,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.652,2 3 4 5 6 7,452.02,3.27,0.259,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc(Nc2cccc(C)c2C)nc(SCC(=O)NCCO)n1,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C,mmp0046_RCl_to_ROC,bioisostere,subtle,0.704,1 2,362.46,2.05,0.488,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCCNC(=O)CSc1nc(Cl)cc(Nc2cccc(C)c2C)n1,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.765,2 3 4,408.91,3.26,0.227,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)Oc1cc(C(=O)Nc2nnn[nH]2)c(=O)n2ccccc12,O=C(Nc1nnn[nH]1)c1cc(Oc2ccccc2)c2ccccn2c1=O,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.679,2 3 4,314.26,-0.01,0.65,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,CN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.652,2 3 4 5,424.5,4.35,0.491,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccccc1,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,mmp0023_Rc1cccOcc1_to_Rc1ccccc1,bioisostere,subtle,0.667,,356.38,1.95,0.854,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSOc1ccc([C@@H](COC)NC(=O)N2CC(=O)Nc3cc(OC)cnc32)cc1F,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,mmp0088_RCFFF_to_RSCC,bioisostere,subtle,0.792,1 2 3,450.49,3.13,0.596,31,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cnc2c(c1)NC(=O)CN2C(=O)N[C@H](COC(C)=O)c1ccc(OC(F)(F)F)c(F)c1,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.849,3 4,486.38,2.9,0.476,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OCCOCCO)c(F)c1,COC[C@@H](NC(=O)N1CC(=O)Nc2cc(OC)cnc21)c1ccc(OC(F)(F)F)c(F)c1,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.743,2 3 4 5 6,478.48,1.47,0.414,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=P(O)(O)OCCOCCNCC1COc2ccccc2O1,COCCOCCNCC1COc2ccccc2O1,mmp0039_RCCO_to_RCCOPeqOOO,bioisostere,obvious,0.731,4 5 6 7,333.28,0.54,0.444,22,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(OCCN(C)C)S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,CCN1CCC(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)CC1,mmp0033_RCCNCC_to_ROCCNCC,bioisostere,subtle,0.429,0 1 2 3 4 5 6 8,395.53,2.04,0.738,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCC(CCNCC)S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,CCN1CCC(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)CC1,mmp0099_RCC_to_RCCeqC,bioisostere,subtle,0.42,0 1 2 3 4 6 10 12 15,405.56,3.06,0.435,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CO)CCC(C)S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,CCN1CCC(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)CC1,mmp0058_RC_to_RCO,bioisostere,subtle,0.435,0 1 2 3 4 5 6 7 9,409.55,2.17,0.572,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCNC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.557,2 3 4 5,336.35,2.86,0.565,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,mmp0040_Rc1cccOCcc1_to_Rc1ccccc1,bioisostere,moderate,0.767,,464.52,1.72,0.5,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2[C@H](N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,mmp0093_RCc1ccccc1_to_RCHNc1ccccc1,bioisostere,subtle,0.509,2,479.53,1.18,0.405,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CON(CC1=CCN(S(=O)(=O)c2cnc3c(c2)OCCO3)C1)C(=O)[C@H](CO)c1ccccc1,O=C([C@H](CO)c1ccccc1)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2,mmp0064_RC_to_ROC,bioisostere,subtle,0.533,0 1 2 3 4 5 6 8 9 12 13 14 17 18 20,475.52,0.95,0.443,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OC[C@@H](C(=O)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2)c1ccccc1,O=C([C@H](CO)c1ccccc1)N1CC2=C(C1)CN(S(=O)(=O)c1cnc3c(c1)OCCO3)C2,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.756,2 3 4,499.55,1.34,0.432,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC1(C)S[C@@H]2[C@H](NC(=O)CCOP(=O)(O)O)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].O.[Na+],mmp0039_RCCO_to_RCCOPeqOOO,bioisostere,obvious,0.425,4 5 6 7,367.3,-2.22,0.349,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1cc2ccnc(Cc3ccc(OC)c(OCCOCCO)c3)c2cc1OC,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.676,2 3 4 5 6,413.47,3.24,0.484,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C(C)[C]1C[C@@H](C)[C@@]23O[C@@](Cc4ccccc4)(OC(C)=O)O[C@@H]1[C@@H]2C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@@H]31,C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@@H]41)O2,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.6,1 2 3 4,671.76,5.11,0.273,49,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C(C)[C@]12C[C@@H](C)[C@@]3([C@H](C=CC)C(C)C)O[C@](Cc4ccccc4)(O[C@@H]1[C@@H]3C=CCOC(=O)Cc1ccc(O)c(OC)c1)O2,C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@@H]41)O2,mmp0105_RCCCO_to_RCCC,bioisostere,subtle,0.483,0 1 2 3 4 6 10 15 20 23 28 31 33 34 35 36 37 38 39 40 41 42 43,602.77,6.94,0.208,44,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCCC(=O)C=C1CC[C@@H]2[C@H](CC[C@@]3(C)[C@H]2C[C@H]2O[C@@H](c4ccco4)O[C@]23C(=O)CF)[C@H]1C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,mmp0120_RC_to_RCCOC,bioisostere,moderate,0.569,0 1 2 3 4 5 6 11,474.57,4.99,0.519,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C]1[C@H]([C@@H]2CCC3=CC(=O)CC[C@@H]3[C@H]2CCCOCCO)C[C@H]2O[C@@H](c3ccco3)O[C@@]12C(=O)CF,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.414,0 1 2 3 4 5 6 7 8 9 10 12 13 14 17 18 22 26,503.59,4.31,0.476,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@]12CC[C@@H]3[C@@H](CCC(F)(F)F)CCC[C@H]3[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,mmp0087_RCCeqO_to_RCFFF,bioisostere,subtle,0.568,0 1 2 3 4 5,458.49,6.17,0.496,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN1CCN(c2ccc(Nc3ncc4cc(C(N)=O)n(C5(CO)CCCCC5)c4n3)nc2)CC1,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1.Cl.Cl,mmp0058_RC_to_RCO,bioisostere,subtle,0.541,0 1 2 4 5 8 9 11 14 15 16,464.57,2.07,0.506,34,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCCCCCC1(C)CNC(=O)c2cc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)nc3n21,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1.Cl.Cl,mmp0120_RC_to_RCCOC,bioisostere,moderate,0.589,0 1 2 3 4 5 6 10,492.63,2.99,0.44,36,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCN(CC)CCN(CC(CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1)S(=O)(=O)CC,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,mmp0074_RC_to_RCCNCCCC,bioisostere,obvious,0.436,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 20,458.59,2.27,0.441,32,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C[C@H](O)C/C(=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]12)CCOP(=O)(O)O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,mmp0039_RCCO_to_RCCOPeqOOO,bioisostere,obvious,0.505,0 1 2 3 4 5 6 7 9 11 13 14,488.6,4.89,0.289,33,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OC(C)=O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.692,4,374.52,4.08,0.731,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=C([CH]O)/C(=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]12)C[C@@H](O)CCOCCO,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.487,0 1 2 3 4 5 6 7 8 9 10 12 13 15,493.71,4.86,0.192,35,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Nc1cc(F)ccc1NC(=O)c1ccc(CNC(F)(F)F)cc1,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,mmp0087_RCCeqO_to_RCFFF,bioisostere,subtle,0.506,2 3 4,327.28,3.27,0.459,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.549,2 3,336.86,3.59,0.585,23,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,mmp0064_RC_to_ROC,bioisostere,subtle,0.495,1 2,312.8,1.88,0.848,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
OCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.552,3,312.8,1.62,0.915,21,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OCCO)cc2)cc1,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.698,2 3,410.9,5.23,0.516,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(S(=O)(=O)n2cc(CCCO)c3cc(OC)ccc32)cc1,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,mmp0014_RCC_to_RCCO,bioisostere,subtle,0.725,,375.45,2.82,0.687,26,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc2c(c1)c(CCC(=O)O)cn2S(=O)(=O)c1ccccc1,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,mmp0023_Rc1cccOcc1_to_Rc1ccccc1,bioisostere,subtle,0.806,,359.4,2.9,0.731,25,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
COc1ccc(S(=O)(=O)n2cc(CCCOP(=O)(O)O)c3cc(OC)ccc32)cc1,COc1ccc(S(=O)(=O)n2cc(CCC(=O)O)c3cc(OC)ccc32)cc1,mmp0050_RCO_to_RCOPeqOOO,bioisostere,obvious,0.649,3 4 5 6,455.43,2.94,0.373,30,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
O=C1c2ccccc2CCC1(CCCOCCO)c1ccccc1,CN(C)CCC1(c2ccccc2)CCc2ccccc2C1=O,mmp0026_RC_to_RCCOCCO,bioisostere,obvious,0.586,2 3 4 5 6,324.42,3.54,0.792,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(CCOCC(=O)O)CN1CC2CN(CC3CC3)CC(C1)C21CCCC1,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.517,0 1 2 3 4 5 6 7 9,378.56,2.95,0.625,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(NCc1ccc(-n2c(C)nc3cnccc32)cc1)=C(C(=O)Nc1ccccn1)[C@H](CCOCC(=O)O)c1ccccc1Cl,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)[C@H]1c1ccccc1Cl,mmp0078_RC_to_RCCOCCeqOO,bioisostere,obvious,0.411,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 26 29 30 33,625.13,6.05,0.106,45,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)[C@H]1c1ccccc1O,CCOC(=O)C1=C(c2ccc(-n3c(C)nc4cnccc43)cc2)NC(C)=C(C(=O)Nc2ccccn2)[C@H]1c1ccccc1Cl,mmp0034_RCl_to_RO,bioisostere,subtle,0.841,1,586.65,5.4,0.216,44,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
C=CCN(C)CC(C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,mmp0019_RC_to_RCCeqC,bioisostere,moderate,0.753,2 3,392.49,6.06,0.552,27,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCCN(C)c1ccccn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,mmp0018_RO_to_ROCCeqO,bioisostere,moderate,0.419,2 3 4,194.23,1.08,0.673,14,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CN(CCOc1ccc(CC(O)SC(N)=O)cc1)c1ccccn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,mmp0097_RC_to_RO,bioisostere,subtle,0.518,0 1 3 5 8 9,347.44,2.27,0.712,24,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(=O)OCNC(=O)C(S)Cc1ccc(OCCN(C)c2ccccn2)cc1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,mmp0102_RC_to_RCOCCeqO,bioisostere,obvious,0.462,0 1 2 3 4 5 6 7 8 10,403.5,2.07,0.359,28,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
Cc1ccccc1-c1cc(NCCN(C)CCCO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,mmp0015_RC_to_RCCO,bioisostere,moderate,0.523,0 1 2 3 4 5 6 7 8,610.64,6.76,0.235,43,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CCSc1cc(C(F)(F)F)cc(C(C)(C)C(=O)N(C)c2cnc(N3CCN(C)CC3)cc2-c2ccccc2C)c1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,mmp0088_RCFFF_to_RSCC,bioisostere,subtle,0.798,1 2 3,570.73,6.88,0.29,40,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)o1)C(=O)OP(=O)(O)O,CC(Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)o1)C(=O)O,mmp0003_RO_to_ROPeqOOO,bioisostere,obvious,0.692,2 3 4 5,474.26,5.43,0.36,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
CC(Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(OP(=O)(O)O)cc2)o1)C(=O)O,CC(Sc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)o1)C(=O)O,mmp0069_RCl_to_ROPeqOOO,bioisostere,obvious,0.758,1 2 3 4 5,455.81,4.7,0.342,29,mmpdb-mined(authentic@intelligent_pharma_50k_v2.pt)
